"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
36	1.224294e+01	3.534916e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
37	1.257257e+01	3.709420e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
38	1.290220e+01	3.883924e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
39	1.323183e+01	4.058428e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
40	1.356146e+01	4.232933e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
41	1.389109e+01	4.407437e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
42	1.422071e+01	4.581941e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
43	1.455034e+01	4.756445e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
44	1.487997e+01	4.930950e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
45	1.520960e+01	5.105454e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
46	1.553923e+01	5.279958e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
47	1.586886e+01	5.454463e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
48	1.619849e+01	5.628967e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
49	1.652812e+01	5.803471e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
50	1.685775e+01	5.977976e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
51	1.718738e+01	6.152480e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
52	1.751701e+01	6.326984e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
53	1.784663e+01	6.501488e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
54	1.817626e+01	6.675993e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
55	1.850589e+01	6.850497e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
56	1.883552e+01	7.025001e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
57	1.916515e+01	7.199505e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
58	1.949478e+01	7.374010e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
59	1.982441e+01	7.548514e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
60	2.015404e+01	7.723018e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
61	2.048367e+01	7.897522e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
62	2.081330e+01	8.072027e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
63	2.114292e+01	8.246531e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
64	2.147255e+01	8.421035e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
